order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD131598,ID2759826600,2019-06-04,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",7950.0,63.85,-37.8105582,144.96611406489797,0,8013.85,Winter,True,1.1134,"the phone arrived locked. after all the hassle, ... the phone arrived locked. after all the hassle, i had to buy one from the my carrier. without a phone for days...",False
ORD073001,ID0597546784,2019-11-10,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",17260.0,75.34,-37.8150965,144.964039,15,14746.34,Spring,False,0.6218,"inquiries i love the galaxies, now i want to buy both 8+ and 8 but i don't want the dual sim cos that's what we have in nigeria. though i want to use them in nigeria.",True
ORD261780,ID4655086233,2019-06-05,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('iAssist Line', 1), ('Thunder line', 2)]",22655.0,63.03,-37.8106759,144.9462069,0,22718.03,Winter,False,0.2349,five stars best price for the phone,True
ORD120426,ID6167489412,2019-10-25,Thompson,"[('Toshika 750', 1), ('iStream', 1)]",4470.0,76.84,-37.8100277,144.9585231,15,3876.34,Spring,False,1.0495,five stars like new,True
ORD186780,ID0938149791,2019-09-23,Nickolson,"[('Lucent 330S', 1), ('iStream', 2)]",1530.0,109.36,-37.8007919,144.9701024,0,1639.36,Spring,True,1.9824,gud it's a great phone for the price and the camera is pretty decent. def worth getting if you want a pretty good phone for cheap,True
ORD146391,ID1560149598,2019-06-05,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Thunder line', 2)]",11260.0,50.35,-37.8152763,144.9366486,25,8495.35,Winter,False,0.9611,el producto nunca llego el producto nunca llego,False
ORD191062,ID1715985894,2019-03-17,Nickolson,"[('iStream', 2), ('Universe Note', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",11990.0,79.85,-37.8230989,144.9622591,5,11470.35,Autumn,True,0.8139,"great product. sometimes iassist does not understand some commands for my inferno tv. all in all, this is a fabulous speaker.",True
ORD268590,ID0257505809,2019-08-09,Thompson,"[('iStream', 2), ('Olivia x460', 2)]",2750.0,57.11,-37.7993102,144.963207,15,2394.61,Winter,False,2.056,"used not new as described this phone was described as ""new"". was not sealed and when opened the box was some dust all around. battery was drained and after powering on the phone was ready to use instead of factory reset... (welcome stage, language etc.) returning this... wasted time!!!",False
ORD344737,ID0356085105,2019-06-04,Bakers,"[('Olivia x460', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",14035.0,63.57,-37.8146759,145.0015684,25,10589.82,Winter,False,0.7628,"olivia universe s4 - sprint an amazing smart phone! this is essentially a small computer in your hands. it has very many different functions and with the ""free"" android software that is available, there does not seem to be any limitations to what it can do! way to go olivia!",True
ORD159597,ID2632208068,2019-08-18,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('pearTV', 1)]",9630.0,80.4,-37.819355,144.9895766,10,8747.4,Winter,True,1.1544,quality love it,True
ORD440402,ID1594632451,2019-09-14,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 2)]",24140.0,77.52,-37.8206466,144.9793256,5,23010.52,Spring,False,0.8893,"smart simple good price ok a phone that is a simple phone (no camera ) but i bought one to replace my att xp ,it is light / slim ..only thing back cover paper thin becarefull , but other wise its a great deal for the buck ,, pick a plan that suits your needs and go phone without paying a lot !!",True
ORD255812,ID2174963254,2019-02-13,Thompson,"[('Olivia x460', 1), ('pearTV', 2), ('Lucent 330S', 2)]",16305.0,98.11,-37.8208542,144.9549213,25,12326.86,Summer,True,1.1429,five stars good replacement phone. much less expensive than going for the latest model.,True
ORD298794,ID6167441037,2019-10-09,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('iStream', 1), ('Olivia x460', 1)]",18445.0,80.38,-37.8102441,144.9614737,15,15758.63,Spring,False,1.1699,five stars i love my universe note 3! the screen image is amazing.,True
ORD059081,ID0242532840,2019-03-16,Nickolson,"[('pearTV', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",15705.0,71.23,-37.7991681,144.9724538,0,15776.23,Autumn,False,2.1776,"why charging too much for colors ? very fast deliver , stylish , good price , awesome screen , fast charging",True
ORD250242,ID0287630803,2019-10-13,Thompson,"[('Olivia x460', 2), ('iStream', 2)]",2750.0,100.85,-37.806362,144.9466284,5,2713.35,Spring,True,0.7036,wtc as of right now it's more of a paper weight. not able to use at all with out sim card... bought for prepaid phone.... looked at online was under the impression could switch it over from my universe 3 best value for price has under skirt to hide the goodshitch has no sim card...,True
ORD261822,ID0030948028,2019-12-23,Bakers,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 2)]",13610.0,83.18,-37.8146136,145.0091926,15,11651.68,Summer,True,1.331,damaged comes damaged with a broken charger with no headphones and the charger,False
ORD450133,ID4544002874,2019-05-24,Nickolson,"[('Thunder line', 1), ('Universe Note', 1), ('Lucent 330S', 1)]",6860.0,81.04,-37.8108968,144.9668054,5,6598.04,Autumn,True,0.8903,it a great product for the price it for personal use,True
ORD357840,ID3215192056,2019-11-13,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Candle Inferno', 2), ('pearTV', 1)]",12760.0,73.62,-37.8100895,144.9478642,15,10919.62,Spring,False,0.296,great phone great,True
ORD108428,ID0579392261,2019-10-09,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",7730.0,105.73,-37.822232,144.9559424,25,5903.23,Spring,True,1.2633,features out weigh the cost this was purchased as a gift for a middle schooler. its a great starter phone with the added bonus of windows os it allows for school work to be accessed on the go. no complaints from the receiver.,True
ORD263376,ID1463620428,2019-08-30,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",17540.0,68.29,-37.8167483,145.0074769,5,16731.29,Winter,False,1.3132,phone was in perfect condition. came sealed and packed with charger. also included instructions for setting up phone for different cell phone carriers. phone was in perfect condition.,True
ORD388514,ID2207661088,2019-07-04,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630.0,53.76,-37.8005422,144.9459658,25,4276.26,Winter,False,1.3539,pro's gps accurate--easy to set-upcons small screen--does not count stairs adequately--would not push notification to my olivia 7 edge,False
ORD243081,ID0312719417,2019-12-28,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",9995.0,105.73,-37.8003085,144.9629788,0,10100.73,Summer,True,1.9628,"great little tablet to take with you, great for kids",True
ORD384560,ID0356098483,2019-05-04,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 1)]",24975.0,51.74,-37.8214261,144.9918042,5,23777.99,Autumn,False,1.3076,no carga istream no carga istream y nadie sabe porqué no lo recomiendo por esto y me gasto reconfigurarlo,False
ORD471699,ID1327054109,2019-01-17,Nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",28660.0,92.37,-37.8133795,144.9647797,15,24453.37,Summer,True,0.7163,fragile phone no durability this phone has great camera and nice storage i live the pen however it it very fragile it fell one time and distros the back and front of the phone,True
ORD352512,ID0709975513,2019-08-23,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175.0,80.36,-37.8158807,144.9338778,0,10255.36,Winter,True,1.2137,... on the screen but other then that it works like a charm it has a deep scuff on the screen but other then that it works like a charm,True
ORD063432,ID5457984809,2019-11-04,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",23940.0,78.25,-37.8219186,144.9375504,5,22821.25,Spring,False,1.3266,looks good so far im going to use this week with my over see trip .looks good so far.,True
ORD410041,ID0634780265,2019-10-15,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Lucent 330S', 1), ('iAssist Line', 1)]",6860.0,101.27,-37.8120059,144.9386635,15,5932.27,Spring,True,0.7429,"it’s pretty good the button was stiff and there was already a crack so when i dropped it, it cracked more",True
ORD103121,ID0307587086,2019-08-22,Nickolson,"[('Thunder line', 2), ('iStream', 2), ('pearTV', 1), ('Alcon 10', 1)]",19920.0,66.98,-37.8149101,144.958935,0,19986.98,Winter,False,1.0197,satisfied customer olivia is the best!!!!!!,True
ORD242905,ID0836066530,2019-01-08,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",9200.0,93.27,-37.820783,144.9486473,15,7913.27,Summer,True,0.9134,light weight and easy to use. very user-friendly. durable.,True
ORD227970,ID0723958666,2019-09-01,Bakers,"[('Olivia x460', 2), ('pearTV', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",19860.0,104.47,-37.8025074,145.0050736,15,16985.47,Spring,True,1.2017,get this now! love love love this phone! it's all you could want and more!,True
ORD241331,ID0594172806,2019-02-26,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1), ('iStream', 2)]",3340.0,68.08,-37.8159881,144.9662227,25,2573.08,Summer,False,0.4122,this thing is awesome. we watch it more then the regular cable. going to by more on black friday as christmas gifts.,True
ORD307742,ID0781083503,2019-02-12,Bakers,"[('iStream', 2), ('Olivia x460', 1)]",1525.0,87.33,-37.8242368,145.0136894,15,1383.58,Summer,False,2.2688,"product is good. but i did not know when i purchased ... product is good. but i did not know when i purchased it, it did not have a sim and memory card.",True
ORD471978,ID6197211588,2019-03-13,Thompson,"[('pearTV', 1), ('iAssist Line', 2), ('Alcon 10', 1), ('Thunder line', 2)]",24070.0,66.85,-37.8149802,144.9327877,25,18119.35,Autumn,False,1.2819,excellent conditions it is working very well.,True
ORD349838,ID0031477180,2019-04-05,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1), ('iStream', 2)]",11905.0,64.68,-37.8021759,145.0079513,15,10183.93,Autumn,True,1.4175,will not seem to charge all the way and this is my 7th kindlle.,
ORD498065,ID1463620961,2019-11-17,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]",21355.0,65.09,-37.8192464,145.005678,10,19284.59,Spring,False,1.3799,. my phone has dust on the camera lens. i can nota traje a picture,False
ORD386228,ID4305737105,2019-10-02,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",17625.0,104.54,-37.8127666,145.0127195,25,13323.29,Spring,True,1.5685,like it. still working discovery. really too soon to fully evaluate. but looking forward to learning and using it.,True
ORD078069,ID1458418088,2019-01-12,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('pearTV', 1)]",16180.0,101.81,-37.8196704,145.0100186,0,16281.81,Summer,True,1.6884,"excelente el producto llego en perfectas condiciones. solo con una pequena raya en la pantalla, excelente",True
ORD387776,ID0289602641,2019-07-06,Thompson,"[('Lucent 330S', 1), ('pearTV', 1)]",7540.0,62.35,-37.81259697163265,144.9509758,10,6848.35,Winter,False,0.4297,good quality product. clear display and easy to use.,True
ORD312391,ID0746912546,2019-10-10,Nickolson,"[('iAssist Line', 2), ('iStream', 1), ('Universe Note', 2)]",11500.0,65.57,-37.8252847,144.9827537,15,9840.57,Spring,False,1.3792,the layout of the tablet is good. internet is terrible.,False
ORD016552,ID0283334264,2019-10-20,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('Thunder line', 2)]",10035.0,83.29,-37.8013402,144.9561196,25,7609.54,Spring,False,1.4917,saves you money and trustworthy. i love my phone. i've had mine several weeks and it has proven to be in excellent condition and working order as descibed.,True
ORD452153,ID4061053460,2019-10-06,Bakers,"[('pearTV', 1), ('Olivia x460', 1)]",7535.0,72.19,-37.8097941,144.9931233,15,6476.94,Spring,False,0.1868,the sim card is inserted from the top of the phone using a little device that allows the card holder to spring out. the phone took awhile to figure out. however it works really well and has a ton of internal data storage so there is no need for an sd card.,True
ORD049050,ID0775942584,2019-10-05,Thompson,"[('iStream', 2), ('Olivia x460', 2)]",2750.0,107.97,-37.8054164,144.9615204,25,2170.47,Spring,True,1.506,"this is my second inferno, i'm upgrading from the 2nd generation 7"" model. love the screen resolution. movies and videos are sharp and no pixelating. the camera is a bonus my first version did not have. all together this was a great buy for under $100 on sale. thank you best buy.",True
ORD276978,ID4655129050,2019-04-20,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",10000.0,65.23,-37.8092032,144.9477568,25,7565.23,Autumn,False,0.391,works well love this phone.,True
ORD471572,ID0781091923,2019-08-26,Bakers,"[('Thunder line', 1), ('Universe Note', 1), ('Toshika 750', 1)]",9950.0,53.6,-37.8125191,145.0132056,25,7516.1,Winter,False,1.6054,"beware - battery may stop charging for no reason. i have bought two of these. both phones have died because of battery issues. the first one died after about 4 months, and the 2nd one died in only 6. i never made any modifications to either phone. after a time they just refuse to charge at all. i suppose you get what you pay for... buyer beware.",False
ORD308508,ID6167278778,2019-09-29,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 2)]",13080.0,73.5,-37.8130247,144.9521634,10,11845.5,Spring,False,0.4497,great phone :) great phone. great price. very happy to have and own this phone. :),True
ORD286387,ID2347007256,2019-10-19,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",14540.0,80.69,-37.823731,144.9826913,15,12439.69,Spring,False,1.2892,"i highly recommend!! i give this a five star rating, hands down! the phone is in excellent condition. i can go days without charging the phone because the battery is great!!! this is an amazing value and great quality!!!",
ORD456564,ID1132057274,2019-04-21,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Olivia x460', 2)]",15660.0,77.17,-37.816154,144.9454322,10,14171.17,Autumn,True,0.4133,"perfect without issues, all perfect",True
ORD287765,ID0257505383,2019-11-06,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('Alcon 10', 2)]",23485.0,96.76,-37.7992037,144.96611406489797,25,17710.51,Spring,True,2.06,this phone sucks the wifi and the bluetooth disconnect all the time ... this phone sucks the wifi and the bluetooth disconnect all the time and the battery is really bad sometimes people text me and i dont get the text not good product,False
ORD436193,ID3094966840,2019-03-22,Thompson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810.0,79.91,-37.8033298,144.9480135,5,8449.41,Autumn,True,1.0434,"great device for the price. good looking screen, quick and efficient. digico app store isn't that bad either",True
ORD052574,ID0385026713,2019-03-14,Bakers,"[('Alcon 10', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",13217.867346938776,65.54,-37.8004608,144.995272,25,12598.04,Autumn,False,1.0614,great for use without data plan used it on at&t without data plan. good for someone looking for voice only. it has wifi and can connect to internet. guess it should work on any network in us.,True
ORD365565,ID0448076957,2019-03-18,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",17780.0,55.38,-37.7994811,144.9740965,10,16057.38,Autumn,False,2.1649,one star will not work with carrier. want to re-order but can't find this model.,False
ORD288343,ID2020813875,2019-04-15,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",7535.0,79.53,-37.8129222,144.9598423,15,6484.28,Autumn,True,1.0619,it worked exactly as expected and the speaker has great sound. it is perfect for my classroom!,True
ORD347497,ID0576853318,2019-06-25,Bakers,"[('Universe Note', 1), ('Olivia x460', 1), ('iStream', 2), ('Candle Inferno', 1)]",5405.0,81.89,-37.8263373,144.9956165,0,5486.89,Winter,True,1.8194,great service arrived as promised and was as expected.. fair price and prompt shipping..,True
ORD329262,ID1492175313,2019-03-17,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1)]",4790.0,68.21,-37.8026534,144.9634908,5,4618.71,Autumn,True,1.8248,one star im in the process of returning it because it did not work properly.,False
ORD116047,ID1668523280,2019-05-21,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 1)]",14275.0,78.3,-37.821195,144.9626465,25,10784.55,Autumn,True,0.6726,excellent amazing cell phone,True
ORD351220,ID0571468540,2019-01-07,Bakers,"[('pearTV', 2), ('Universe Note', 1)]",16070.0,67.22,-37.8146253,145.0132485,10,14530.22,Summer,False,1.6661,"when this item is charged it works great, but it takes too long to charge. asking my 3 year old to wait about 3 hours (no exaggerating) is a bit much. we have tried to buy a new charger and it still takes just as long. my niece has this same tablet and it take about 45 minutes to charge once it is fully dead",False
ORD460026,ID0130043040,2019-07-11,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",6535.0,71.3,-37.8030248,144.9292043,25,4972.55,Winter,False,1.9032,good good phone,True
ORD139360,ID0257505807,2019-01-14,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('pearTV', 1)]",12220.0,89.52,-37.7990947,144.9632954,10,11087.52,Summer,True,2.0788,one star they say it was new but it wasn't it was used 🙄,False
ORD082344,ID0579482274,2019-04-17,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",8920.0,64.68,-37.8170411,144.9507927,25,6754.68,Autumn,False,0.5862,"i like very good, i like phone.",True
ORD159527,ID4283908181,2019-04-17,Bakers,"[('Universe Note', 1), ('iStream', 2), ('pearTV', 2)]",16370.0,81.92,-37.8114192,144.96611406489797,15,13996.42,Autumn,True,1.2881,"great phone great phone still, but i'm a nerd.",True
ORD325445,ID1492416091,2019-03-15,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,68.25,-37.8023566,144.9577629,10,3056.25,Autumn,False,1.4844,good good product,True
ORD108757,ID0269335260,2019-03-19,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('iStream', 2), ('Lucent 330S', 2)]",13520.0,68.73,-37.8083056,144.9786866,5,12912.73,Autumn,False,1.3991,been using since june of 2015 and its absolutely fantastic. for the money you spend its worth its ... been using since june of 2015 and its absolutely fantastic. for the money you spend its worth its value.,True
ORD310966,ID2696097098,2019-07-26,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 2), ('Lucent 330S', 2)]",33410.0,67.49,-37.8246357,144.959284,15,28465.99,Winter,False,1.1257,"it is a great phone it is a great phone but has to many fetures to go thur to get where you want to go,i may need training lol but it is a lil more than my alcon but i do like it.",True
ORD490397,ID0302822341,2019-03-15,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320.0,65.88,-37.8154069,144.9911905,15,2887.88,Autumn,False,0.6994,five stars the best deal ever love it so much!!#,True
ORD126471,ID4326586203,2019-11-27,Nickolson,"[('iStream', 2), ('Candle Inferno', 2)]",1160.0,101.93,-37.8132344,144.9627186,5,1203.93,Spring,True,0.8468,great product i love it! it looks just like brand new and everything works great. my international sim card worked perfectly! i'm really happy with it.,True
ORD215195,ID1458422327,2019-03-06,Bakers,"[('iStream', 1), ('Universe Note', 1), ('Thunder line', 1)]",5780.0,81.95,-37.8168137,145.0088002,0,5861.95,Autumn,True,1.4141,other than that it is really good. it is what it is. other than that it is really good.,True
ORD389687,ID0241807183,2019-12-27,Bakers,"[('pearTV', 2), ('Universe Note', 2)]",19520.0,77.25,-37.812708,144.9831015,0,19597.25,Summer,False,1.1087,great entry level tablet/reader holds a lot and it's expandable of 128 gb,True
ORD060157,ID2501490564,2019-01-31,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360.0,77.04,-37.8116706,144.9830306,0,20437.04,Summer,False,1.0891,awesome deal great deal for a really decent phone. bought this for my kids and it is easy for them to use and has the features you would expect from a smartphone at a fraction of the cost. highly recommend!,True
ORD319021,ID4716795441,2019-01-21,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380.0,76.36,-37.8188621,144.9534438,5,8987.36,Summer,False,0.8882,good phone overall good,True
ORD052599,ID4520380532,2019-01-16,Thompson,"[('pearTV', 2), ('Universe Note', 2)]",19520.0,93.58,-37.8157078,144.96611406489797,25,14733.58,Summer,True,1.0381,"ideal for landscapers this is perfect for anyone who is hard on phones. my husband has now owned two of these; it holds up very well to being dropped on a variety of surfaces, exposed to extreme heat and cold, and offers everything he needs without the unnecessary frills of a smart phone.",True
ORD308971,ID1449496101,2019-03-03,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('pearTV', 1), ('Universe Note', 2)]",26300.0,82.34,-37.8239706,144.984788,5,25067.34,Autumn,True,1.4674,upgraded from s5 wish it still had the ir emitter to use as a universal remote,True
ORD061806,ID1479905364,2019-05-19,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",21860.0,67.22,-37.8203966,144.9576584,5,20834.22,Autumn,True,1.0648,"waste of time and money. don't buy at all🙅🏽‍♀️ i never did anything to it, i just opened it and tried to charge it, didn't work flickering on and off. called customer service and they weren't much help. asked for a replacement. they sent the broken phone back to me instead of a replacement phone.",False
ORD498853,ID0655124674,2019-08-17,Thompson,"[('Olivia x460', 1), ('iStream', 1)]",1375.0,76.6,-37.8065238,144.9416147,0,1451.6,Winter,True,0.8359,five stars very good!,True
ORD224115,ID0846567434,2019-11-26,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",31620.0,84.53,-37.8220787,144.9695825,10,28542.53,Spring,True,0.3878,"just poor not really compatible with any carrier , att some bands, t-mobil some , verizon none, no firmware support here in the us and security updates are really old. stay away!!",False
ORD413785,ID3306876672,2019-11-25,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Thunder line', 1)]",13217.867346938776,75.91,-37.8097027,144.9555035,10,15600.91,Spring,False,0.8121,good. packaged well. came promptly. works as advertised.,True
ORD101928,ID1449285243,2019-07-29,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('pearTV', 2), ('Lucent 330S', 2)]",27480.0,63.81,-37.8161105,144.9826099,10,24795.81,Winter,True,1.1812,nunca llegó el teléfono lo compré para una amiga y nunca llegó,False
ORD012724,ID1449316667,2019-04-19,Bakers,"[('iStream', 1), ('iAssist Line', 1)]",2375.0,51.52,-37.8174147,144.9900874,10,2189.02,Autumn,False,0.9416,one star the gingger prins not work,False
ORD429692,ID0575539547,2019-10-27,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 2), ('pearTV', 2)]",32745.0,79.86,-37.8236861,144.982575,15,27913.11,Spring,False,1.2778,overall good phone fingerprint not so good,True
ORD327985,ID2207661038,2019-07-08,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('iStream', 2)]",2755.0,52.29,-37.8012995,144.9458316,0,2807.29,Winter,False,1.2708,"frustrated phone did not have an microphone that worked....it dials, receives calls but you can't hear the person",False
ORD335056,ID0592814549,2019-12-25,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('Universe Note', 2)]",9230.0,87.02,-37.8165074,144.9685455,10,8394.02,Summer,True,0.2486,nice mobile very good,True
ORD492115,ID0767658130,2019-07-23,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",10605.0,66.46,-37.806771,144.9734146,0,10671.46,Winter,False,1.3594,"glad i have it. the phone's sound quality is excellent. sound is very distinct, much better than most small phones that i have used. it is also a handsome, easy-to-hold phone that has great sound for a small phone. an excellent phone.",True
ORD247754,ID3481124174,2019-09-15,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Toshika 750', 2), ('pearTV', 2)]",29070.0,64.16,-37.8118259,144.962038,10,26227.16,Spring,False,1.0021,you get hack really easily! i've been using this phone for around a month now and i got hacked 3 times! 3 times!,False
ORD090424,ID0207085851,2019-05-20,Bakers,"[('iStream', 2), ('Thunder line', 1), ('iAssist Line', 2), ('pearTV', 2)]",19550.0,67.24,-37.8104621,145.0130671,25,14729.74,Autumn,False,1.5694,good value. be wary of seller. best value for the money out there but mine came with a chipped/cracked screen and covered in fingerprints. the phone also comes with some bloatware.,True
ORD319019,ID0305909619,2019-03-17,Bakers,"[('iStream', 1), ('Universe Note', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",12730.0,82.71,-37.802017,145.006551,25,9630.21,Autumn,True,1.3342,note 8 amazing product,
ORD463864,ID0107172365,2019-12-14,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 2)]",17800.0,91.79,-37.8217001,144.9629449,5,17001.79,Summer,True,0.676,favorite phone i've ever had love this phone in every way,True
ORD469373,ID3317846711,2019-06-25,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1)]",5550.0,67.47,-37.8023765,144.9631636,15,4784.97,Winter,True,1.8214,"terrible decision i had this phone for 24 hrs. by the time i took it back, i absolutely hated it!!! without a how-to guide, this type of phone is absolutely useless!!! i'll stick with my jitterbug!!! (i'd give it 0 stars, or negative stars even,but you can't.)",False
ORD129280,ID0660546021,2019-07-12,Bakers,"[('Toshika 750', 2), ('iStream', 2)]",8940.0,60.33,-37.8120034,144.9908827,25,6765.33,Winter,True,0.443,"selling lost/stolen items i received this today, went to have it activated and it is showing as a lost/stolen phone.",False
ORD047874,ID0580090351,2019-01-04,Bakers,"[('Thunder line', 1), ('iAssist Line', 1)]",4405.0,102.01,-37.8020824,144.9781159,0,4507.01,Summer,True,1.7442,works great to watch youtube and amazin video,True
ORD224296,ID0441586985,2019-01-04,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Universe Note', 2), ('Toshika 750', 2)]",22440.0,74.73,-37.8134235,144.9381332,0,22514.73,Summer,False,0.7894,refurbished or used?? a good phone for the price! listed as factory refurbished when clearly it was a used phone with cosmetic damages. refund process was easy!!!,True
ORD131069,ID0030948162,2019-02-04,Bakers,"[('Thunder line', 1), ('Universe Note', 1), ('iAssist Line', 1), ('iStream', 1)]",8005.0,97.55,-37.8113359,145.0084965,10,7302.05,Summer,True,1.176,great battery life a very beautiful phone. battery life is one of the best i have ever had in a olivia phone,True
ORD476697,ID5776644660,2019-02-16,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900.0,77.66,-37.8007475,145.0034602,10,6287.66,Summer,False,1.2584,highly recommended excellent deal.,True
ORD356517,ID2422395265,2019-09-26,Thompson,"[('iAssist Line', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",13810.0,83.02,-37.8082834,144.9321279,5,13202.52,Spring,False,1.4019,five stars got it and looks just like a new phone. nothing wrong with it.,True
ORD364729,ID1479928144,2019-04-19,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('iAssist Line', 2)]",26035.0,65.99,-37.8208494,144.955155,0,26100.99,Autumn,False,1.155,"awesome phone! the phone works perfectly! i had my worries because it is used, but i do not regret this purchase at all. the phone has minor dents and scratches on the top and bottom (which is why i gave it 4 stars), but they are not noticeable with a case. feels brand new!",True
ORD008298,ID2383215099,2019-01-01,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175.0,78.57,-37.81259697163265,144.9580148,25,7709.82,Summer,False,1.1923,five stars great product and fast shipping!,True
ORD098511,ID0746912568,2019-12-10,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 1), ('iAssist Line', 2)]",10190.0,63.44,-37.8244373,144.9830501,0,10253.44,Summer,False,1.3535,"do not buy. do not buy this phone! i purchased this phone 90 days ago and suddenly stopped working. third party vendor now saying i must seek repair with manufacturer. total deception, consumer fraud.",False
ORD247311,ID3146808067,2019-05-10,Bakers,"[('Toshika 750', 1), ('pearTV', 2), ('iAssist Line', 1), ('Thunder line', 1)]",21345.0,77.04,-37.8147034,144.9902214,0,21422.04,Autumn,True,0.6839,"telephone definitely was worth the money.i qould have given it 5stars, but i couldnt evet get connected to the internet.othetwise it worked very well.",True
